number,comments,star
527,菜品不是很丰富 还是可以的,1.0
528,"1.菜品不新鲜，不知道吃到嘴里吐了多少口出去。刚进去就听到其他人给师傅说，生蚝不新鲜，本来很喜欢吃生蚝的，没怎么吃。肉类不怎么敢吃，拿东西的时候都要闻一闻2.布丁还是果冻什么鬼，吃了一口赶紧吐了。粉状的感觉。。。。3.自己选择桌子自己坐好就行。没有服务人员引导，可能这就叫自助吧4.一开始的桌子不能调火，火太大直接烧糊了，给服务人员说换一个桌子一开始不干，后来再三要求下换了一张5.自助需谨慎，干净最重要！各位消费者慎重",-1.0
529,非常好。,1.0
530,"服务热情菜品一如既往的丰富只是突然换了位置有点蒙圈",1.0
531,一般，环境不是很好。。。。。。,0.0
532,性价比超高，从凉菜到小吃，再到牛排🥩都有，不错👍,1.0
533,相对欣阳广场来说，彩品种类和新鲜度都要好一些,1.0
534,菜品数还差不多，但是感觉没有几个好吃的，自助餐比较便宜，但是没吃到感觉好的还是觉得不划算,0.0
535,经常来，很不错，性价比高。,1.0
536,一般，菜不是很新鲜，屋里油烟有点大,-1.0
537,去什么都没有了，才9点  烤鸭没人了，烤肉没人了。自己管管自己的员工吧。,-1.0
538,可以的，周五人好多。,1.0
539,位置就在重大中门旁边啦 对面是欣阳广场 其实一直住在附近但是没有吃过这家 以前吃过大学城的汉丽轩 感觉欣阳广场这家比大学城的好吃哎 首先种类很多 中式面点 西点 小吃 水果 烤肉 火锅 凉菜 热菜都有 其次饮料类的除了瓶装饮料外还有鲜榨果汁 可以说是性价比很高了 要特别表扬一下店家的寿司 真的是同等价位自助餐里一级棒的了 三文鱼鳗鱼都很大 蟹籽给的也多 吃了很多,1.0
540,时隔很久没有来光顾，这次就餐简直给我全新的感觉，现在是火锅和烤肉一起，解决了之前分开没办法满足味蕾的小小遗憾。然后，花甲，真的超级新鲜，甚至可以吃得出回甜的感觉，我一个人足足吃了两盘。然后扇贝和生蚝虽然小但是味道还真不错，牛排也可圈可点。必须点赞,1.0
541,很棒，吃的好饱，主要是去吃甜品的，很棒，烤肉没怎么吃。真的好吃，吃的好满足，还想再去吃，甜品好好吃哦，距离学校还很近，寿司也好吃，零食也好吃，肉的种类也很多，很棒很棒，推荐推荐。,1.0
542,这个真的很好啊，真的推荐啊，超好吃，味道不错，闺蜜来找我玩，带她来这里吃的，我在美团上看到这家店很好，找了很久才找到这家店，真的很好啊，只是我跟我闺蜜不是很会烤肉但是还是好吃，服务员态度也好，反正人与人之间是相互的，对别人礼貌别人也会以礼相待。下次我会再带男朋友来！ #肉# #肥牛#,1.0
543,我买东西吃东西都很少写评价，但是这一次我决定写一下，大概两年半前我刚搬来B区时经常和我男朋友来吃汉丽轩，大概一个月一次那种，这样持续了一年，那时的汉丽轩也很好吃，后来我们觉得自助餐不能经常吃就减少了吃的次数，后来又加了火锅，我们也里面吃旋转小火锅，但是我们吃的不频繁了，去年九十月份我们很久之后又去吃了一次汉丽轩，当时的感觉就是没什么可以吃的，然后我们就说不再去吃汉丽轩了，昨天在美团上看吃的又看到汉丽轩，而且还改革了火锅烧烤可以一起吃了，于是我们决定再去吃一次，还开玩笑说再给汉丽轩一次机会，去了之后先说吃的，种类好像多了，但是不干净，花甲里面有沙，田螺就很气了，我拿了一盘子，问了几个服务员都说没有手套（以前有的），我用纸包着田螺用牙签拽，为了一个田螺四个牙签都断了也没出来一块肉，最终我一口田螺都没吃，盘子脏的啊，十个盘子有九个都有辣椒油在上面，总体感觉脏乱差，以上仅个人体会，应该至少很长一段时间不会去吃汉丽轩了,0.0
544,并非恶意差评，环境一般，菜品不卫生，菜上还有钢丝，还有熟食的肉品都没熟，还好眼睛看见了，真是没法吃，调料盘，杯子上都有没有清洁干净辣椒，一点都不卫生，服务员一点都不礼貌，我们三人才刚开始吃，就过来说我们端点菜多了，然后不停的让我们端回去，并且还跟我们旁边那桌说我们菜端多了，我是花钱来吃饭的，不是花钱来让你说我闲话的，这种服务员老板是留着用来吃***的吧！吃过这么多家，这家是最难吃的，服务也不好，来吃之前要看好，可以试试其他家的，各位！选这家一定要慎重！！！！！差评！！！！,-1.0
545,位置还是挺好找的，在欣阳广场那边，就是从小龙坎过去太远了点，价格还算比较实惠，但是晚餐比午餐贵了8元，感觉吃午餐还是划算一点，没什么区别！菜品种类比较多，口味也还可以，算是三峡广场比较可以的了，就是排烟不畅，感觉不是很好，其它的还是可以去尝尝！,1.0
546,地方好找，欣阳广场天桥下去就到。环境整洁，服务也不错。菜品种类繁多，甜品、面点、炒菜、汤锅和烧烤都有，色香味俱全，甜品和烧烤尤其味美，很喜欢，吃得太舒服，太饱了，过几日约几个好友又去一次。,1.0
547,"现在换老板了，一切都变了。菜品少了，杯子很脏，烤肉的纸要自己更换，以前的清汤小锅现在是鸳鸯锅，还要收费，一人五块。全程没人招呼，问题是那天没几桌人，真就那么忙，忙不过来？下班倒是积极，21.40菜就收完了，服务员还TM跑过来收拾碗碗盘盘，我们让她晚点过来收，她还不听，说早点收完早点下班。你们营业时间可是十点。一直都很推荐这个的，不过是这次以前，再也不会来了，现在太烂了！",-1.0
548,别的先不说，已经跑了三次厕所，拉肚子特别厉害，现在肚子还是不舒服，现在天热了，真的吃肉什么的要注意，东西也没上次去的时候多了，以后不会再来了，再说一句吧，刚刚在厕所吐了几分钟，中午吃的全吐了，以后汉丽轩一生黑,-1.0
549,首先，第三次来吃，这次体验不好的就是，龙利鱼吃起来竟然是苦的，苦的，苦的。其他菜品一如既往的很不错，推荐生蚝，脑子，还有非常棒的水果，和果汁。还有要吐槽的是这里的北京烤鸭，贼难吃，上次吐槽了还没长进。,1.0
550,越来越差了。不推荐不推荐不推荐,-1.0
551,"感觉没有以前好了，特别是酱料的感觉不太好。然后就是菜品，没有以前好，至少没有虾（不是爬爬虾）和蟹木有。晚上一般都是有的。还有就是饮品了，确实不知道怎么说，还是觉得以前好！！！以前吧，冬天就是热奶茶，还有很多……都是大杯子装好，夏天还有不同形状杯子的龟苓膏之类的。寿司也要特别说明一下，没有以前味道好。 #烤脑花烤鸭肠#",0.0
552,或许期望越大失望就越大吧！我看了那个评论说寿司和甜点不错。我只能说，去了之后发现想太多。那个餐具很脏，，，，真的，翻了一个又一个越来越糟。而且菜品是真的不那么新鲜。牛排也是。。想想就不开心。以后再也不想吃烤肉了。。。。,0.0
553,对汉丽轩的印象就好比自助餐的最后一块净土，想烟熏火燎的吃顿烤肉时，就会想来这里。蛋糕新鲜，水果甜，该有的菜品都有，价格不高，时不时还有惊喜。但是这次去发现，水果不新鲜，豆皮有酸味，原来的烤鸭卷饼变成了卤鸭肉卷饼，热菜糊糊搞搞的一大盆不知道是什么也没人动，烤肉的话以前还有真肉片，现在全是加工肉了。第二天我拉肚子，我朋友没事，差别是我吃了烤脑花。哎，再也不想念了，也不会再老远的来这里。老板请警醒，实在扛不住就涨点价，别降品质。,-1.0
554,去过很多次了，环境不错，菜品不如以前丰富了，不过价格更便宜了10元。一分价一分货咯，还会再光顾。 #蛋糕# #辣子鸡丁# #粉丝扇贝# #花蟹# #烤脑花烤鸭肠# #培根卷# #墨鱼仔# #饮料自助# #很不错哈# #这些卤菜都很好吃哦 特别是莲藕#,1.0
555,这次是晚上去吃的，之前去吃过一次中午的，感觉中午和晚上的都一样，比较喜欢吃他们家的牛肉，猪耳朵，生蚝还有扇贝，感觉那个粉丝很好吃😄服务员态度也很好，添菜也很快，感觉他们家火锅很有特色，下次去尝尝火锅,1.0
556,前两次来吃味道都还可以，这次去吃，不知道是不是换了老板厨师，牛排特难吃，咬不动，调料没味道，更没有刀叉，烤鱼也难吃，鸡翅上还有毛，关键是餐具都没洗干净，里面有油质！给我的感觉特别差,-1.0
557,服务一直都还可以!但吃的东西菜品等等没得以前好了，感觉日渐萧条，已经对不起这个价格了。2016年到2018年越做越差。,-1.0
558,平价烤肉里面的领先者，拥有极高的性价比，个人觉得需要做好的就是，烤鸭这个东西，非常非常的差，食之无趣，放一下就凉了，吃起来很干，其他水果汁这面可以多一点选择，今天去只有橘子汁。还是希望在重庆多开分店，生意更好,1.0
559,最开始来的时候汉丽轩生意很好，后来不知道为什么老板一直变变变，到现在火锅和烤肉合为一体，说实话感觉很实惠，但是汉丽轩已经变味了,0.0
560,服务好，菜品也多，喜欢。烤鸡腿贼好吃啦，只是要有耐心去烤,1.0
561,本来不想评论的，我是重庆大学的学生，就住在楼上金象，连续几天来我门口塞这个传单是什么意思？？？我这周星期三晚上6点10的时候拿着这个传单来用，前台的人跟我说不行，说时间快到6点半了，这个活动只能限于4点半到6点半吃。说真的你们做不起活动就别做，这上面明明写的“限时抢位，凭本传单在4点30到6点30抢购”，什么叫“抢位”你们懂吗？拜托看看美团上写的，你们营业时间是晚上5点才开始，如果按照你们这位前台的说法，那你们这个4点半就叫人来吃是什么意思？？然后我最后再强调一次老生常谈的话题，你们家蘸烤肉的韩式烤肉粉是谁买的？麻烦把他解雇了好吗？那个所谓的辣椒粉（下面写的：甜，微辣）是烤肉蘸的吗？明明辣的要死，咸味又一点都没有，你们吃得下去？？你们写“甜，微辣”确定不是在逗我们顾客玩？我跟我同学一样，每次烤肉都只蘸烤肉粉，不管是在大学城U城的汉丽轩还是熙街类似权韩这些烤肉店，还有半年前在你们店里，都是这样。周三吃的时候我同学笑嘻嘻的端了一盘辣椒粉过来，跟我说他每次吃烤肉只蘸烤肉粉就够了，我说“你不妨试试味道”，他果然也皱了眉头。我不想写了，你们真的烦，再来楼上塞这种虚假宣传的传单麻烦Si个Ma先。本来不想评论的，我是重庆大学的学生，就住在楼上金象，连续几天来我门口塞这个传单是什么意思？？？我这周星期三晚上6点10的时候拿着这个传单来用，前台的人跟我说不行，说时间快到6点半了，这个活动只能限于4点半到6点半吃。说真的你们做不起活动就别做，这上面明明写的“限时抢位，凭本传单在4点30到6点30抢购”，什么叫“抢位”你们懂吗？拜托看看美团上写的，你们营业时间是晚上5点才开始，如果按照你们这位前台的说法，那你们这个4点半就叫人来吃是什么意思？？然后我最后再强调一次老生常谈的话题，你们家蘸烤肉的韩式烤肉粉是谁买的？麻烦把他解雇了好吗？那个所谓的辣椒粉（下面写的：甜，微辣）是烤肉蘸的吗？明明辣的要死，咸味又一点都没有，你们吃得下去？？你们写“甜，微辣”确定不是在逗我们顾客玩？我跟我同学一样，每次烤肉都只蘸烤肉粉，不管是在大学城U城的汉丽轩还是熙街类似权韩这些烤肉店，还有半年前在你们店里，都是这样。周三吃的时候我同学笑嘻嘻的端了一盘辣椒粉过来，跟我说他每次吃烤肉只蘸烤肉粉就够了，我说“你不妨试试味道”，他果然也皱了眉头。我不想写了，你们真的烦，这种虚假宣传的传单请你们不要再上来塞了OK？！,-1.0
562,去了好几次了，我们不是属于胃口大的那种人，所以吃得不是很多，但也吃得很饱。这次去，发现店面重新整顿了下，没有以前吃的小龙虾了，但牛排烤鸭这些都还可以。另外，小火锅和烤肉一起的，我觉得有点多余了。总之还不错,1.0
563,这次是清明节去的，好多菜后来都没有了。上次吃的螃蟹也没有看到。虾子也一直没有上新，肉类更新也很慢。唯一吃到的比较好的就是牛排，不过我们一桌只拿到一盘，后面就没有了。这次比较实惠的是现在吃烤肉，还送火锅，上次吃火锅每人还要加5元，这次免费送。,0.0
